x,y,z,value,magnitude,label
152,257,209,60.0,26.874709300753377,pancreas
258,284,220,89.0,22.304708023195463,background
164,260,205,79.0,14.053469322555197,pancreas
287,309,199,46.0,35.06422678457348,pancreas
206,244,192,-33.0,20.12461179749811,background
159,287,222,-7.0,8.336666000266533,background
261,331,211,17.0,65.28782428600297,pancreas
183,258,217,151.0,48.24157957612914,pancreas
165,247,184,-10.0,80.78211435707783,background
206,306,223,156.0,23.879907872519105,background
182,274,215,72.0,12.257650672131263,pancreas
128,271,213,105.0,66.57514551242078,background
217,254,219,-65.0,51.83145762951299,background
194,315,221,74.0,17.269916039170543,pancreas
129,244,211,109.0,36.52738698565776,pancreas
270,306,190,106.0,18.048545647780045,pancreas
276,281,183,-7.0,64.93843238021688,pancreas
145,235,215,90.0,16.896745248715803,background
292,337,203,58.0,48.075461516245475,background
241,256,206,117.0,60.17682278086805,background
186,261,193,-36.0,28.12027738127773,background
293,329,189,106.0,129.0290664927868,background
227,233,192,66.0,21.313141485947114,background
158,255,209,98.0,20.328551350256124,pancreas
141,288,188,74.0,18.39157415774952,background
189,291,213,93.0,12.922847983320086,pancreas
285,318,212,115.0,15.580436450882884,background
167,251,212,135.0,78.75912645528771,pancreas
235,284,204,-11.0,80.39745020832439,background
137,235,211,70.0,16.0312195418814,pancreas
229,326,215,104.0,12.806248474865697,pancreas
275,290,185,90.0,15.049916943292411,pancreas
286,253,199,31.0,36.03123644839294,background
218,263,178,70.0,46.438130884005226,background
173,314,199,28.0,43.04067843331469,background
164,308,200,29.0,31.312936623702353,background
277,285,184,83.0,42.85148772213166,pancreas
196,296,219,133.0,7.905694150420948,pancreas
153,258,172,147.0,85.12931340026184,background
183,299,213,101.0,13.991068579633222,pancreas
303,245,195,99.0,76.63713199226599,background
202,303,227,93.0,30.882843133364517,pancreas
222,311,225,56.0,19.78004044485248,background
245,301,176,-32.0,70.13558298039591,background
146,247,205,68.0,16.416455159382004,pancreas
239,327,226,38.0,50.95341009196539,pancreas
143,337,225,-3.0,9.5,background
271,312,203,99.0,6.461423991660043,pancreas
172,324,191,31.0,62.75946143809713,background
223,272,216,36.0,35.25620512760839,background
204,326,216,66.0,17.349351572897472,pancreas
234,315,215,78.0,28.160255680657446,pancreas
147,242,214,45.0,9.526279441628825,pancreas
186,258,194,129.0,70.69830266703721,background
201,256,186,10.0,60.99590150165829,background
237,324,199,-88.0,32.51153641401772,background
242,266,189,126.0,54.147945482723536,background
255,275,176,27.0,24.758836806279895,background
258,325,212,100.0,5.830951894845301,pancreas
270,262,220,-12.0,30.773365106858236,background
256,312,216,106.0,82.47272276334763,background
297,260,213,138.0,17.790446874657196,background
251,326,176,-18.0,79.1154220111351,background
231,278,198,64.0,82.01067003750182,background
237,283,194,60.0,7.842193570679061,background
138,289,207,105.0,80.0359294317246,background
229,282,193,13.0,10.758717395675006,background
266,292,190,52.0,47.36296021154083,pancreas
161,270,210,54.0,22.192341021172147,pancreas
235,292,187,17.0,52.06486339173474,background
230,245,185,-10.0,52.227866125278375,background
127,281,174,8.0,11.135528725660043,background
173,243,175,10.0,137.56089560627322,background
254,321,213,105.0,27.143139096279928,pancreas
128,272,228,76.0,61.11055555303028,background
133,243,203,84.0,16.77050983124842,pancreas
287,282,183,85.0,17.03672503740082,pancreas
189,289,223,99.0,7.365459931328117,pancreas
235,304,184,-46.0,16.703293088490067,background
125,249,175,-40.0,42.20485754033533,background
182,324,183,91.0,17.327723451163457,background
152,275,224,38.0,28.2444684849972,background
191,338,196,-5.0,57.632456133675234,background
216,320,217,101.0,12.951833846988619,pancreas
283,279,178,112.0,39.05124837953327,pancreas
261,249,183,-50.0,27.15695122800054,background
285,291,175,82.0,13.518505834595775,pancreas
300,314,212,83.0,54.17794754325786,background
289,321,225,48.0,48.55924216871593,background
143,232,225,150.0,9.513148795220223,background
140,236,201,-28.0,119.66620241321273,background
295,256,220,146.0,9.591663046625438,background
257,282,213,-71.0,45.19955751995809,background
271,306,190,102.0,36.04511062543712,pancreas
206,259,226,-69.0,28.948229652260256,background
187,290,187,32.0,21.33658829335187,background
228,251,187,-31.0,53.563046963368315,background
219,319,221,92.0,9.72111104761179,pancreas
223,237,223,-19.0,33.015148038438355,background
227,323,203,102.0,24.95495942693556,background
294,287,227,132.0,19.493588689617926,background
197,234,184,155.0,29.004310024546353,background
292,299,192,63.0,51.24207255761617,background
273,295,184,62.0,31.972644557496334,pancreas
205,304,172,5.0,63.047601064592456,background
171,259,202,99.0,27.820855486487112,pancreas
260,305,222,-46.0,57.06794196394329,background
147,242,206,88.0,27.41805974171039,pancreas
168,330,218,70.0,66.71394157145866,background
249,287,203,-21.0,29.62262648719725,background
160,318,205,-76.0,24.994999499899976,background
299,309,204,15.0,11.390785749894517,background
163,303,220,20.0,38.57136243380573,background
262,304,193,72.0,18.774983355518586,pancreas
286,266,208,127.0,18.083141320025124,background
233,285,196,11.0,35.78407467016578,background
177,239,194,27.0,83.30966330504523,background
279,298,220,30.0,90.88041593214679,background
265,331,181,-104.0,13.946325680981353,background
218,321,213,42.0,40.96034667822039,pancreas
149,264,210,-10.0,44.99444410146657,background
217,327,223,99.0,7.937253933193772,pancreas
94,206,232,113.0,14.465476141489432,spleen
87,201,212,137.0,6.708203932499369,spleen
87,288,206,37.0,27.685736399814257,background
131,259,250,94.0,61.34329629226001,spleen
136,219,243,107.0,16.748134224444225,spleen
95,263,218,106.0,10.037429949942366,spleen
92,215,192,144.0,1.6583123951777,spleen
107,235,217,143.0,26.570660511172846,spleen
134,167,221,135.0,14.933184523068078,spleen
155,270,220,83.0,54.09713485943595,background
101,200,233,120.0,9.72111104761179,spleen
179,251,208,24.0,25.666125535421198,background
96,220,223,140.0,11.521718621802913,spleen
120,219,232,139.0,5.361902647381804,spleen
83,260,240,40.0,60.002083297165605,spleen
165,191,225,86.0,28.279851484758545,spleen
81,213,208,139.0,13.30413469565007,spleen
124,208,210,148.0,9.12414379544733,spleen
114,191,201,130.0,16.64331697709324,spleen
95,200,212,129.0,11.258330249197702,spleen
113,236,241,118.0,13.200378782444085,spleen
111,176,208,118.0,15.247950681976906,spleen
126,216,215,143.0,15.668439615992398,spleen
164,238,236,82.0,13.009611831257688,background
144,240,205,33.0,61.35959582656978,background
84,252,221,112.0,19.615045245933032,spleen
91,257,213,111.0,9.656603957913983,spleen
81,234,219,133.0,25.283393759541063,spleen
137,227,237,118.0,16.217274740226856,spleen
132,221,191,203.0,30.5081956201936,background
83,248,219,126.0,12.041594578792296,spleen
125,173,235,63.0,36.32148124732801,spleen
172,211,235,135.0,14.577379737113251,spleen
166,220,242,112.0,8.674675786448736,spleen
148,206,217,110.0,11.521718621802913,spleen
99,254,215,109.0,17.04406054905931,spleen
113,243,229,141.0,15.620499351813308,spleen
144,181,229,120.0,10.380269746013347,spleen
133,165,227,104.0,10.331989159885913,spleen
167,242,223,94.0,79.76841480184999,background
70,179,249,61.0,15.968719422671311,background
93,204,192,121.0,10.259142264341596,spleen
140,216,247,89.0,5.70087712549569,spleen
181,290,195,81.0,22.83637449333847,background
81,237,200,126.0,13.991068579633222,spleen
124,180,233,114.0,7.762087348130012,spleen
157,225,241,100.0,8.514693182963201,spleen
73,227,217,116.0,13.80217374184226,spleen
131,258,231,91.0,32.931747600150224,background
68,272,232,48.0,66.84309986827361,background
148,215,242,108.0,9.460443964212251,spleen
79,248,221,121.0,12.55985668708047,spleen
157,239,234,59.0,12.062338081814818,background
163,233,227,34.0,133.28728371453894,background
95,258,211,86.0,7.106335201775948,spleen
159,204,231,108.0,24.9098374141623,spleen
68,256,211,134.0,9.40744386111339,spleen
107,187,202,125.0,23.24865587512534,spleen
86,259,234,134.0,11.0,spleen
140,238,195,197.0,6.87386354243376,background
177,228,197,-76.0,21.324868112136123,background
101,183,223,120.0,9.539392014169456,spleen
106,174,235,-811.0,43.066808565297706,background
101,247,241,124.0,21.73131381210073,spleen
75,230,203,124.0,13.991068579633222,spleen
112,256,202,-90.0,11.067971810589327,background
107,207,208,113.0,9.17877987534291,spleen
105,254,237,97.0,46.18711941656461,spleen
136,170,233,87.0,26.711420778386163,spleen
107,235,221,139.0,2.8722813232690143,spleen
146,223,204,65.0,46.048887065813005,background
163,213,210,184.0,61.512193913077105,background
106,240,237,113.0,15.913830462839549,spleen
85,254,220,125.0,7.14142842854285,spleen
86,273,224,116.0,14.33527118683145,spleen
96,176,210,94.0,17.370952766040208,background
97,214,202,135.0,7.5,spleen
135,190,239,88.0,25.16445906432324,spleen
110,265,197,50.0,19.319679086361656,background
120,236,190,-62.0,10.897247358851684,background
93,212,211,131.0,5.408326913195984,spleen
100,253,226,111.0,8.411301920630361,spleen
147,222,212,112.0,14.891272611835431,spleen
106,187,226,129.0,19.85572965166478,spleen
75,218,207,110.0,29.46183972531247,spleen
153,217,224,151.0,30.315012782448235,spleen
138,174,231,120.0,13.77497731395591,spleen
84,264,237,149.0,8.845903006477066,spleen
79,215,224,117.0,7.615773105863909,spleen
101,218,221,120.0,15.953056133543816,spleen
136,227,230,109.0,16.507574019219177,spleen
124,204,205,103.0,30.671648146130003,spleen
105,194,230,120.0,20.137030565602267,spleen
174,199,245,-16.0,65.40833280248015,background
71,246,216,122.0,21.289668856043768,spleen
92,188,209,117.0,8.54400374531753,spleen
129,206,217,126.0,20.03122562401013,spleen
94,254,216,111.0,10.547511554864494,spleen
132,207,233,121.0,20.808652046684813,spleen
93,229,201,123.0,27.509089406957838,spleen
132,172,226,123.0,19.84313483298443,spleen
86,228,215,109.0,10.653637876331258,spleen
72,258,209,121.0,10.535653752852738,spleen
89,218,232,121.0,17.902513789968157,spleen
84,211,217,125.0,18.841443681416774,spleen
137,188,227,107.0,9.848857801796104,spleen
173,177,211,196.0,17.269916039170543,background
161,209,190,212.0,25.0099980007996,background
118,186,219,114.0,16.3783393541592,spleen
78,252,199,139.0,36.124783736376884,spleen
144,223,220,105.0,10.380269746013347,spleen
148,176,239,40.0,15.435349040433131,spleen
118,208,243,113.0,16.294170736800325,spleen
121,209,215,141.0,15.548311805466213,spleen
151,236,246,103.0,15.394804318340652,spleen
96,182,189,55.0,74.06584908039602,background
96,261,226,127.0,18.973665961010276,spleen
144,237,247,112.0,7.106335201775948,spleen
80,266,212,107.0,12.103718436910205,spleen
113,270,232,-62.0,14.45683229480096,background
83,290,215,122.0,31.012094414921414,spleen
160,206,225,105.0,25.436194683953808,spleen
111,214,210,111.0,28.20017730440715,spleen
86,256,213,146.0,5.522680508593631,spleen
133,185,209,84.0,83.30666239863412,spleen
92,207,232,141.0,6.264982043070834,spleen
108,251,245,119.0,16.62077013859466,spleen
108,238,241,143.0,6.946221994724902,spleen
162,248,200,-67.0,9.733961166965893,background
126,193,224,134.0,12.529964086141668,spleen
101,207,212,129.0,11.586630226256467,spleen
99,254,234,108.0,10.758717395675006,spleen
181,174,222,-98.0,24.63736998950984,background
79,215,223,126.0,18.418740456393863,spleen
78,265,219,125.0,20.724381776062707,spleen
157,198,220,118.0,32.39598740585013,spleen
160,206,229,108.0,20.645822822062577,spleen
90,255,223,131.0,18.734993995195193,spleen
173,272,251,11.0,24.3567239176372,background
155,193,226,103.0,16.34013463836819,spleen
99,207,207,125.0,18.23458252881047,spleen
139,273,194,83.0,27.829840100151493,background
89,242,239,134.0,14.594519519326424,spleen
111,192,213,155.0,14.628738838327793,spleen
76,270,242,-658.0,429.7019315758308,background
96,216,215,135.0,10.136567466356647,spleen
108,212,217,104.0,15.22333734763833,spleen
164,268,214,11.0,22.572106680591425,background
127,226,241,137.0,17.19738352191984,spleen
176,247,192,159.0,16.859715300087366,background
84,227,207,145.0,18.289341158171883,spleen
122,215,196,-71.0,27.37243138634199,background
136,255,252,110.0,92.93546147730693,spleen
120,184,228,108.0,19.03943276465977,spleen
104,197,252,-856.0,29.916550603303182,background
116,174,225,116.0,18.24828759089466,spleen
169,281,222,71.0,6.726812023536855,background
119,246,244,119.0,11.346805717910216,spleen
107,243,231,131.0,19.059118552545918,spleen
91,259,214,137.0,10.700467279516348,spleen
132,245,200,-10.0,95.78752528382806,background
123,189,197,-20.0,47.36296021154083,background
129,211,237,112.0,6.18465843842649,spleen
71,263,240,-820.0,288.7749989178426,background
158,288,229,-19.0,17.080690852538723,background
132,187,234,113.0,20.42057785666214,spleen
96,252,217,148.0,13.711309200802088,spleen
161,201,216,91.0,7.516648189186454,spleen
102,209,206,117.0,23.30772404161333,spleen
162,293,217,40.0,17.67766952966369,background
112,184,224,125.0,13.555441711725958,spleen
101,245,244,109.0,9.473647660748208,spleen
69,267,201,-23.0,49.31277724890376,background
132,202,233,113.0,16.186414056238647,spleen
113,238,195,-85.0,11.489125293076057,background
89,238,209,142.0,10.51189802081432,spleen
80,239,217,111.0,20.838665984174707,spleen
153,171,243,-829.0,14.713938969562161,background
112,164,217,82.0,14.159802258506296,background
83,284,240,-101.0,10.606601717798213,background
126,198,241,118.0,13.674794331177344,spleen
168,213,243,108.0,6.144102863722254,spleen
112,238,246,107.0,14.551632210855248,spleen
116,220,220,148.0,2.958039891549808,spleen
85,183,244,-835.0,7.245688373094719,background
81,259,219,126.0,15.708278072405008,spleen
121,171,210,130.0,6.461423991660043,spleen
99,199,223,149.0,13.171939872319491,spleen
73,255,205,134.0,11.324751652906125,spleen
109,236,224,93.0,16.484841521834536,spleen
97,252,242,115.0,10.14889156509222,spleen
163,274,196,29.0,32.45381333526154,background
83,216,190,-67.0,45.53295509847785,background
144,219,235,120.0,16.56804152578089,spleen
110,252,246,132.0,23.717082451262844,spleen
75,244,224,141.0,19.73575435599055,spleen
113,205,223,125.0,22.63294059551255,spleen
131,181,226,138.0,14.773286702694158,spleen
114,251,204,-116.0,3.6742346141747673,background
134,220,221,120.0,28.182441342083905,spleen
172,219,220,133.0,27.85228895441091,spleen
93,211,212,131.0,17.86057109949175,spleen
160,215,247,95.0,36.173194495371845,spleen
140,266,225,98.0,36.881567211820055,background
160,181,221,-53.0,54.68546424782366,background
90,227,222,120.0,19.4164878389476,spleen
152,273,199,72.0,40.394925423869765,background
115,251,228,-66.0,34.741905532080416,background
92,211,215,126.0,15.0996688705415,spleen
132,204,244,135.0,15.827191791344413,spleen
170,203,250,-765.0,191.4242670091752,background
114,201,229,120.0,13.0,spleen
104,191,237,94.0,93.75499986667377,background
176,222,233,58.0,71.73388320731006,background
110,230,235,117.0,20.988091861815356,spleen
121,173,190,-91.0,7.280109889280518,background
102,205,219,125.0,12.186057606953941,spleen
103,225,233,138.0,24.95495942693556,spleen
105,186,216,114.0,14.080127840328723,spleen
75,170,210,-75.0,9.055385138137417,background
84,220,192,118.0,34.44560929929967,spleen
126,222,212,124.0,11.4564392373896,spleen
93,241,204,114.0,11.76860229593982,spleen
92,189,215,130.0,9.591663046625438,spleen
80,270,228,119.0,6.7638746292343415,spleen
151,218,226,148.0,12.599603168354152,spleen
86,268,236,116.0,11.6940155635265,spleen
106,242,216,121.0,16.583123951777,spleen
153,203,231,104.0,12.747548783981962,spleen
84,253,239,123.0,49.50505024742425,spleen
152,182,221,121.0,15.182226450688976,spleen
169,215,217,102.0,32.14420632089086,spleen
97,206,230,145.0,22.40535650240808,spleen
98,203,191,117.0,17.52141546793523,spleen
123,183,205,114.0,10.781929326423912,spleen
147,189,230,140.0,11.01135777277262,spleen
147,221,207,97.0,24.66779276708802,spleen
87,256,211,133.0,24.387496796514398,spleen
99,208,190,81.0,91.87219383469625,spleen
131,203,243,131.0,19.525624189766635,spleen
101,231,222,150.0,11.586630226256467,spleen
135,278,248,1.0,47.853944456021594,background
132,225,212,94.0,55.330823236239674,spleen
106,239,231,105.0,17.00735135169495,spleen
93,237,205,106.0,12.459935794377111,spleen
174,198,237,99.0,38.154292025930715,spleen
121,194,200,102.0,4.8218253804964775,spleen
133,225,197,213.0,25.0549396327351,background
108,229,230,111.0,3.605551275463989,spleen
80,241,236,72.0,53.584046133154224,spleen
118,240,245,106.0,12.747548783981962,spleen
77,229,246,-882.0,16.446884203398525,background
141,277,192,111.0,13.219304066402286,background
93,252,205,122.0,20.05617112013158,spleen
127,203,226,125.0,26.324893162176366,spleen
135,259,225,-60.0,77.17998445192899,background
120,267,195,-92.0,24.62214450449026,background
137,236,248,95.0,5.809475019311125,spleen
134,177,236,94.0,10.816653826391969,spleen
146,182,251,-853.0,19.893466264077762,background
134,279,223,54.0,16.815171720800237,background
89,229,233,140.0,14.594519519326424,spleen
146,198,220,112.0,16.294170736800325,spleen
112,183,212,131.0,11.280514172678478,spleen
150,186,223,114.0,19.716744153130353,spleen
140,289,202,93.0,11.543396380615196,background
120,208,207,113.0,21.70829334609241,spleen
95,203,228,131.0,25.441108466417102,spleen
112,202,242,120.0,73.56799575902554,spleen
116,285,227,65.0,38.34383914007569,background
170,209,220,120.0,19.43579172557681,spleen
95,227,243,72.0,106.4377752492037,spleen
137,188,236,102.0,4.769696007084728,spleen
153,203,212,123.0,29.214722315983085,spleen
167,222,215,134.0,22.89650628371062,spleen
104,226,231,116.0,26.205915362757317,spleen
100,184,219,125.0,6.652067347825035,spleen
155,207,216,126.0,22.621892051727237,spleen
123,176,208,123.0,16.3783393541592,spleen
85,267,212,134.0,12.529964086141668,spleen
124,264,213,-104.0,35.71064267133819,background
135,212,226,122.0,40.08740450565489,spleen
87,251,212,132.0,19.215878850575635,spleen
121,218,235,143.0,16.3783393541592,spleen
82,249,204,129.0,17.4928556845359,spleen
174,260,189,-8.0,89.61305708433342,background
94,198,226,137.0,12.796483892069727,spleen
78,258,208,127.0,4.527692569068709,spleen
154,283,219,-4.0,56.855078928799315,background
71,175,205,-16.0,43.91469002509297,background
153,216,209,120.0,13.114877048604,spleen
90,272,224,122.0,31.827660925679098,spleen
110,242,250,-198.0,450.12276103303196,background
92,200,222,109.0,21.38924963620744,spleen
112,188,234,121.0,11.884864324004713,spleen
113,222,228,127.0,8.874119674649425,spleen
90,203,227,126.0,6.18465843842649,spleen
134,250,238,37.0,53.821464119810045,background
72,289,233,-62.0,37.379807383131336,background
167,283,202,48.0,57.66281297335398,background
172,253,208,95.0,10.51189802081432,background
88,200,216,125.0,15.75595125658873,spleen
119,189,220,110.0,12.5,spleen
128,236,240,96.0,24.834451876375287,spleen
94,246,237,139.0,18.152134860671346,spleen
126,284,232,-16.0,12.727922061357855,background
76,225,224,123.0,12.55985668708047,spleen
113,266,216,-65.0,22.40535650240808,background
84,239,221,124.0,19.981241202688086,spleen
117,276,201,52.0,19.73575435599055,background
158,219,234,109.0,17.161002301730512,spleen
85,197,217,131.0,27.225906780123964,spleen
100,207,209,128.0,26.471682983898095,spleen
170,253,200,-98.0,18.774983355518586,background
111,181,210,141.0,11.565033506220377,spleen
74,259,203,155.0,23.96872962841377,spleen
90,273,218,117.0,10.111874208078342,spleen
96,165,234,468.0,70.89076103414322,background
142,279,216,-90.0,14.300349646075091,background
97,232,230,116.0,11.704699910719626,spleen
161,252,201,46.0,94.22579264723646,background
128,167,217,129.0,18.506755523321747,spleen
136,247,224,-91.0,20.445048300260872,background
92,273,214,120.0,20.554804791094465,spleen
139,248,229,8.0,91.11805529092464,background
120,233,225,115.0,5.545268253204709,spleen
124,277,200,-78.0,24.171263930543642,background
92,266,218,128.0,9.300537618869138,spleen
80,267,205,135.0,26.865405264019376,spleen
138,166,245,-859.0,54.61455849862745,background
162,194,228,121.0,17.60681686165901,spleen
84,238,220,107.0,8.04673846971554,spleen
86,243,250,-878.0,9.1104335791443,background
76,230,229,132.0,26.537709019431198,spleen
76,234,230,121.0,31.0,spleen
98,264,190,26.0,52.94100490168278,background
131,211,241,102.0,11.532562594670797,spleen
89,254,236,103.0,15.247950681976906,spleen
106,239,246,96.0,20.85665361461421,spleen
122,218,239,153.0,15.540270267920054,spleen
142,180,215,100.0,31.06847276581197,spleen
86,173,216,-35.0,28.85740806101615,background
91,180,243,-865.0,25.0,background
88,224,230,117.0,25.18928343562,spleen
116,215,229,134.0,13.388427838995884,spleen
84,214,207,142.0,23.382685902179844,spleen
105,294,221,-42.0,41.98809355043403,background
89,171,205,47.0,6.855654600401044,background
113,197,229,123.0,8.231038816577165,spleen
120,167,216,125.0,16.507574019219177,spleen
103,195,220,114.0,3.3166247903554,spleen
86,167,203,-60.0,9.604686356149273,background
180,227,243,-14.0,25.821502667350714,background
125,245,244,107.0,25.95669470483482,spleen
110,212,240,120.0,9.539392014169456,spleen
129,187,237,104.0,6.123724356957945,spleen
73,175,251,64.0,8.888194417315589,background
150,234,247,83.0,16.34013463836819,spleen
111,232,224,114.0,17.233687939614086,spleen
141,235,227,134.0,23.879907872519105,background
148,179,211,-36.0,38.44801685392889,background
151,196,238,115.0,6.946221994724902,spleen
91,241,217,168.0,23.96351393264352,spleen
88,232,199,122.0,12.429802894656053,spleen
125,184,226,125.0,18.34393632784414,spleen
98,231,223,144.0,31.38072656902641,spleen
122,237,237,128.0,6.614378277661476,spleen
85,263,211,129.0,19.42935922772545,spleen
128,172,218,129.0,23.76446927663229,spleen
118,215,223,109.0,5.830951894845301,spleen
144,236,249,109.0,12.529964086141668,spleen
150,292,200,80.0,11.683321445547923,background
88,244,197,115.0,8.396427811873332,spleen
181,172,249,-818.0,63.46849612209194,background
130,195,226,114.0,16.1245154965971,spleen
152,201,236,104.0,9.246621004453464,spleen
135,186,210,82.0,64.68191401002292,spleen
161,237,210,-64.0,28.368115905008565,background
99,214,200,139.0,22.237355957937087,spleen
98,237,230,128.0,13.892443989449804,spleen
124,172,228,124.0,4.358898943540674,spleen
149,211,242,99.0,18.59435398178705,spleen
147,209,212,105.0,15.75595125658873,spleen
93,224,226,134.0,9.539392014169456,spleen
143,222,217,110.0,15.787653403846944,spleen
177,186,243,-79.0,301.32208681077464,background
99,251,213,142.0,33.384127965247195,spleen
116,261,199,-103.0,18.614510468986285,background
82,248,229,129.0,4.5,spleen
110,233,229,123.0,15.402921800749363,spleen
116,236,247,96.0,3.968626966596886,spleen
108,201,239,133.0,19.621416870348583,spleen
121,171,241,-839.0,35.57738045444043,background
72,241,212,121.0,18.6748493969831,spleen
116,225,242,143.0,19.352002480363627,spleen
171,196,237,113.0,27.649593125396983,spleen
84,228,211,118.0,14.300349646075091,spleen
104,218,244,89.0,149.83490915003753,spleen
74,240,201,129.0,14.79019945774904,spleen
77,189,195,8.0,21.319005605327842,background
159,165,248,-850.0,2.5,background
85,269,238,105.0,13.555441711725958,spleen
143,228,209,102.0,21.319005605327842,spleen
119,208,205,98.0,6.5,spleen
95,292,218,24.0,52.905576265645195,background
166,208,215,88.0,54.89080068645383,spleen
141,192,209,90.0,83.80483279620573,background
154,251,226,51.0,48.31407662369219,background
156,272,211,56.0,36.565010597564445,background
142,220,238,106.0,15.968719422671311,spleen
181,208,229,99.0,23.600847442411894,spleen
90,265,221,109.0,12.874393189583733,spleen
96,275,219,54.0,67.39250700189154,background
139,226,244,120.0,12.379418403139947,spleen
108,174,204,114.0,25.64663720646432,spleen
115,171,209,121.0,14.866068747318506,spleen
102,181,208,119.0,13.583077707206124,spleen
109,248,226,113.0,16.665833312498957,spleen
125,201,231,116.0,7.681145747868608,spleen
129,201,205,79.0,83.94790050978047,spleen
164,226,242,98.0,5.431390245600108,spleen
158,181,226,115.0,18.907670401189037,spleen
165,197,243,51.0,67.11557196359128,spleen
125,236,224,103.0,52.65928218272634,spleen
138,230,191,170.0,20.808652046684813,background
70,272,219,106.0,14.798648586948742,spleen
95,263,242,126.0,6.144102863722254,spleen
103,226,223,143.0,16.852299546352718,spleen
111,230,238,116.0,15.692354826475215,spleen
129,219,211,101.0,12.165525060596439,spleen
88,260,233,113.0,10.988630487917955,spleen
103,204,221,121.0,21.742814905158898,spleen
98,195,215,121.0,12.971121771072847,spleen
148,200,238,88.0,17.370952766040208,spleen
133,219,245,101.0,6.519202405202649,spleen
150,199,226,109.0,7.810249675906654,spleen
92,245,213,102.0,10.037429949942366,spleen
152,212,237,141.0,5.744562646538029,spleen
106,214,236,107.0,4.272001872658765,spleen
131,276,232,-18.0,21.224985276791124,background
83,272,244,-228.0,499.10044079323353,background
177,259,222,-48.0,58.74095675080548,background
146,220,236,130.0,17.313289693180785,spleen
99,164,234,-135.0,502.5897929723603,background
71,262,209,139.0,10.758717395675006,spleen
105,234,214,114.0,49.31784666832079,background
78,266,217,115.0,4.153311931459037,spleen
172,222,249,-41.0,300.9098702269502,background
125,217,237,133.0,13.0862523283024,spleen
120,244,194,-71.0,6.442049363362563,background
102,220,212,119.0,22.85278976405288,spleen
94,283,234,130.0,88.32893070789434,background
93,226,192,104.0,45.489009661675425,spleen
139,217,197,233.0,9.656603957913983,background
79,239,225,141.0,8.774964387392123,spleen
131,171,218,128.0,16.76305461424021,spleen
121,205,219,123.0,6.7638746292343415,spleen
116,191,237,95.0,14.291605927956452,spleen
148,264,245,-18.0,16.830032679706836,background
114,186,221,141.0,6.082762530298219,spleen
109,222,203,117.0,17.5,spleen
95,220,239,120.0,19.512816301087856,spleen
139,179,238,86.0,44.20972743639119,spleen
146,194,217,117.0,7.937253933193772,spleen
121,179,228,121.0,14.44818327679989,spleen
163,205,235,127.0,10.124228365658293,spleen
125,257,243,-104.0,19.993749023132207,background
85,215,201,139.0,22.327113561766108,spleen
130,181,235,106.0,7.54983443527075,spleen
126,291,195,-96.0,26.725456029785533,background
87,216,210,118.0,17.74823934929885,spleen
77,173,219,56.0,17.291616465790582,background
142,271,246,-30.0,17.979154596365202,background
79,241,205,120.0,9.630680142129112,spleen
94,197,200,131.0,9.836157786453,spleen
128,229,237,98.0,17.349351572897472,spleen
67,258,218,129.0,22.5055548698538,background
118,255,246,94.0,7.245688373094719,spleen
152,182,229,115.0,13.388427838995884,spleen
152,191,237,108.0,20.112185361118765,spleen
141,202,234,105.0,19.254869513969705,spleen
98,239,204,104.0,16.867127793433,spleen
119,207,220,133.0,16.881943016134134,spleen
171,183,210,186.0,41.340053217188775,background
180,220,225,33.0,7.5,background
91,245,233,138.0,18.172781845386247,spleen
149,168,215,-71.0,18.947295321496416,background
106,185,219,120.0,20.724381776062707,spleen
139,248,202,67.0,19.32614809008769,background
150,211,233,133.0,23.355941428253324,spleen
179,207,224,31.0,61.82839153657485,background
141,234,201,92.0,183.1679557127829,background
154,243,251,105.0,54.19640209460403,spleen
172,291,208,-59.0,23.286262044390035,background
133,185,210,116.0,37.473323845103465,spleen
167,213,245,92.0,20.47559522944327,spleen
123,173,247,-731.0,198.8793604173143,background
122,220,217,90.0,24.145392935299274,spleen
109,195,235,127.0,10.222524150130436,spleen
80,268,236,97.0,38.49025850783546,spleen
133,182,234,106.0,10.344080432788601,spleen
116,281,240,53.0,47.188451977152205,background
132,212,218,107.0,10.307764064044152,spleen
137,165,190,-85.0,9.912113800799505,background
91,236,209,113.0,7.681145747868608,spleen
90,254,223,137.0,10.111874208078342,spleen
94,265,198,38.0,17.67766952966369,background
87,226,206,137.0,7.664854858377946,spleen
67,226,196,92.0,44.269063690121115,background
152,287,192,43.0,28.089143810376278,background
138,229,217,113.0,12.165525060596439,spleen
98,199,228,128.0,15.5,spleen
177,205,235,121.0,14.317821063276353,spleen
139,219,223,118.0,23.8589605808803,spleen
117,201,232,127.0,19.196353820452465,spleen
89,255,207,113.0,11.726039399558575,spleen
172,179,208,219.0,19.974984355438178,background
140,170,234,50.0,95.31133196005604,spleen
113,231,238,116.0,29.098969053902923,spleen
135,246,227,-91.0,6.5,background
142,294,247,-21.0,19.570385790780925,background
112,220,239,120.0,14.150971698084906,spleen
166,188,199,154.0,17.55704986607944,background
173,269,213,96.0,7.858116822750856,background
91,261,249,-716.0,203.03017017182447,background
106,255,246,125.0,15.451537140362444,spleen
115,213,205,119.0,13.96424004376894,spleen
78,256,251,-879.0,7.433034373659253,background
86,213,227,132.0,12.747548783981962,spleen
165,185,192,188.0,11.715374513859981,background
